time:    0.0
    0.00    0.00    0.00    0.00    0.01    0.11    0.95    6.52   32.02  100.00
time:  121.0
  100.00   32.19    6.60    0.97    0.11    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.11    0.97    6.60   32.19  100.00
time:  122.0
  100.00   32.36    6.68    0.99    0.11    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.11    0.99    6.68   32.36  100.00
time:  123.0
  100.00   32.53    6.76    1.01    0.12    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.12    1.01    6.76   32.53  100.00
time:  124.0
  100.00   32.70    6.84    1.03    0.12    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.12    1.03    6.84   32.70  100.00
time:  125.0
  100.00   32.86    6.92    1.05    0.12    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.12    1.05    6.92   32.86  100.00
time:  126.0
  100.00   33.03    7.00    1.07    0.13    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.13    1.07    7.00   33.03  100.00
time:  127.0
  100.00   33.19    7.08    1.09    0.13    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.13    1.09    7.08   33.19  100.00
time:  128.0
  100.00   33.35    7.16    1.11    0.13    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.13    1.11    7.16   33.35  100.00
time:  129.0
  100.00   33.52    7.24    1.13    0.14    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.14    1.13    7.24   33.52  100.00
time:  130.0
  100.00   33.68    7.32    1.15    0.14    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.14    1.15    7.32   33.68  100.00
time:  131.0
  100.00   33.84    7.40    1.17    0.14    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.14    1.17    7.40   33.84  100.00
time:  132.0
  100.00   34.00    7.49    1.19    0.15    0.01    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.01    0.15    1.19    7.49   34.00  100.00
time:  133.0
  100.00   34.15    7.57    1.21    0.15    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.15    1.21    7.57   34.15  100.00
time:  134.0
  100.00   34.31    7.65    1.23    0.15    0.02    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.02    0.15    1.23    7.65   34.31  100.00
time:  135.0
